,Review_title,Review_text,Ratings
550,Better option than this at this price point,"I bought this laptop in great indian festival it cost me around 56k ssd model one.<br>I searched a lot about this laptop and find it best at this price point.<br>Pros:-<br>.Look and design are good<br>.Battery is good as compared to others gaming laptops<br>.You can easily upgrade your ram or hdd or ssd very good options<br>Cons:-<br>.Thermals are the worst<br>.Only max fans and cool room temp will make it low but it will affect the cpu most of the times and slowly tha fans will become slow and old, as I think people who buy this must be of a middle class family like me so we need to keep this laptop almost for 7 or 8 years but the heat generated in cpu will affect it and to avoid you need to play games for 1 hour only  but you bought this for gaming so no logic.<br>.Better option is msi gl65 which is around 57k has all the best specs for a beast.<br><br>.Many asus tuf versions also are very good at this price point<br><br>Conclusion:-<br>If you don't want to play games or just for while then go for it<br>Otherwise you should skip this one<br>I wrote this review as i am also from a middle class family and i know what feels 56 k wasted on low spec machine.<br>Hope this helps",3.0 out of 5 stars
551,pathetic battery,"not value for money. i purchased this last week seeing seeing specifically 11hrs battery life, but it won't last for more than 4-4.5hrs of standard usage (i intended to use it for digital painting only) and when gtx is in use (like as in photoshop or blender) the batter drastically drops to 2-2.5 hrs max.<br><br>may be this particular unit is defective, i requested amazon to return/replace - let's see how things are happening.<br><br>my overall view is : this is not what i expected for a 65k laptop.",3.0 out of 5 stars
552,Bad Product and Good Service by Amazon,"Over all, performance is solid but fortunately I got a defect product where I see backlight bleeding and dead pixels on the screen..<br><br>I was little disappointed as I got refund for the product instead of<br>replacement for the defected product<br><br>Amazon did it's best to resolve the issue.<br>Thanks Amazon",3.0 out of 5 stars
553,Microsoft 365 is not activated in my laptop. There is no product key associated with it also.,"I had purchased this laptop recently and found that the microsoft 365 is not activated for this; nor it has a product key associated with it.<br>You only get a trial version of the microsoft office.<br>This is frustrating as you cant do any of the word document, excel or powerpoint.",3.0 out of 5 stars
554,Bad Service makes good product Worst...,Price point it's good to have such specs... But the battery backup is worst I get hardly 1hr... And it's very hard to get hold of ACER...<br><br>Correction:- Amazon saved me out... Getting the laptop replacement for the damaged battery..,3.0 out of 5 stars
555,Not for movie lovers,Overall ok laptop<br>Got it for 50k so bit fine<br>Sound output quality is worst of the worst of the worst<br>Boots in less than 10 secs<br>Mrp got reduced from 1.1lakhs to 90k after sale great play amazon,3.0 out of 5 stars
556,ACER forever,It is nice machine and it has better cooling technology,3.0 out of 5 stars
557,worthy,nice value for money....but have some bugs in headphone jack and some other connectivities,3.0 out of 5 stars
558,Good amount of screen bleeding. Thermals are not good,Good amount of screen bleeding. Thermals are not good,3.0 out of 5 stars
559,not price to value,Screen quality is average,3.0 out of 5 stars
560,,,
561,,,
562,GOOD,VOLUME IS TOO LOW<br>BATTERY IS OK FOR NORMAL USAGE,3.0 out of 5 stars
563,Bad sound!!,Sound is very low can't watch videos or play games without headphones!<br>Charge drains very fast!,3.0 out of 5 stars
564,,,
565,"Nitro5 is a bad product, deadbeat in one month.","Don't Buy ACER Products.<br>I'm writing this Review within two months of purchase. So, on one fine day I was working on something and suddenly ""No Bootable Device"" error popped up. Then I called support and they sent a Engineer. So They replaced the SSD and the issue was resolved in one week. Then after two days of usage, the laptop failed again, and again started giving an error of ""No Bootable Device"". Then again I called up support and this time they changed the MOTHERBOAD. Then after one day of usage the charger stopped working.  So again I called up the support and told them this product is complete failure and please give me a replacement. This has been going for one month now. And my work has severely affected. Now when I mailed the support for the replacement of the product because it's just a train of failures in this product, they replied me that I'm on my own and they only can give me services and not a replacement and clearly this is a defected product. So now you can decide after reading this review that you should/shouldn't purchase ACER products.",1.0 out of 5 stars
566,This is the Last laptop I would choose if I wanted one,First of all I would like to point out that the service quality of the company is bad and the laptop would over heat on while playing low graphic games like roblox. The laptop also shut down after only a year and had to get a service for it. The thermal paste they use for the system is also of bad quality . All and all I am very dissatisfied with the performance of the device and would never ever again buy a laptop from acer again. this laptop only 1 year use after that you will have to throw in the dustbin. to buy this laptop my all the money had been gone waste.,1.0 out of 5 stars
567,Horrible experience,Laptop is best but the seller is worest first I replaced the laptop and again I got defective one..and Amazon customer service is worest they don't respond correctly they told me that your refund amount will be credited when we get the product to our seller but after they told me that the refund will be initiated when we get the returned product and after 3-5 days your refund will be credit in to your account....worest survive....don't buy any electronics on Amazon waste packing the item you get you have to replace it because definately it will be damaged worst packing and worst customer survice....I got only single box which contain laptop...lol....and that box damaged on its edges....I waste 2 weeks on buying band replacing and returning of this laptop...acer nitro 5 is best laptop but not from Amazon....worest experience ever.....,1.0 out of 5 stars
568,Kindly avoid this laptop,"Dear customers,<br><br>I kindly request you not to buy computers from this site, as they are providing defective items.<br>Yesterday I bought an acer nitro 5 and after installing I found that it's restarting and showing this issues repeatedly and restarting.<br>Even after acer technician came for help he couldn't rectify the issue.  I bought it for so called big billion sale , and hence they re not ready for replacement and only refund. Stating that there is no stock. When I checked site , the same laptop is available but at a higher rate.<br>So they are I think cheating us with this big sale , giving last pieces of faulty laptops.<br>I think Amazon should hve chaged from their motto of most customer centric company to customer troubling company",1.0 out of 5 stars
569,Top configuration provided in a cheap plastic body. Worst battery.,Superb laptop. Premium laptop at this price. (56k)<br>Great a deal Appario Retail.<br>Five star for fast delivery.<br><br>More updated after use. Thanks guys<br><br>Edit after 1 week use.<br>Worst battery.<br>capacity is same for replacements. I am not going for a replacement .<br><br>Less than 50 minutes operated on battery.<br><br>.<br><br>Edit after 6 months use<br><br>Laptop build quality is low. Keyboard keys started fading off already.<br>Exhaust fans noise is high<br>Need to plug-in &amp; use. Worst battery.,1.0 out of 5 stars
570,Expected more,Worked fine for 3 months. Excellent gaming performance. Now it gets over heated even if no applications are running. Even at maximum fans speeds cpu temperatures have hit 97 degree celsius which may cause hardware damage. Frame rate drops drastically due to the extreme temperature. No idea how to fix this.<br><br>Camera quality is very low. Battery back up is almost same as other gaming laptops in this range(4 hrs max).,1.0 out of 5 stars
571,Never Ever Buy Acer Products..,Acer laptops are manufactured to just somehow go through the warranty period.. And then it will conk off for sure.. happened twice with the same model laptop Acer Nitro 5.. BEWARE BEWARE!!!!! NEVER EVER BUY..,1.0 out of 5 stars
